,date,basis,basis_risk,basis_disparate_ratio,cd_p_change(%),cd_p_range,cny_yesterday_change,cny_night_change,jpy_yesterday_change,jpy_night_change,kospi_p_change(%),kospi_p_range,ks200_p_change(%),ks200_p_range,NAS_close_change,NAS_day_change,NAS_day_fluc_range,niv_night_change,P/C Ratio,put_volume_fluc,call_volume_fluc,sp_close_change,sp_day_change,sp_day_fluc_range,usd_yesterday_change,usd_night_change,vix_close_change,vix_day_change,vix_day_fluc_range
10,2023-08-14,0.6441048928913581,-1.2088665671189527,0.6491582200449516,-0.18368951608115108,-0.184506241605777,0.3724004222298788,0.12828003220839201,-0.173903304494954,0.02600868206260461,-2.5220332788007056,0.1970548113830879,-2.589654182657222,0.23776581871126062,-0.5687855678310273,0.17064244472783283,-1.073462780972327,-0.9163868681568572,0.8683322064055686,-2.0961325551190315,-2.43460347156558,0.006669333420869567,0.5165411214589724,-0.6718595049941489,1.960978573970247,-1.2234080002405716,-1.160178382513423,-0.7202909301806537,0.1576144254417885
11,2023-08-16,0.28675902765711103,-0.23685898939768654,0.3269848253354202,1.0777428529153597,1.0609108892332177,-0.20683567754953228,-0.053782303116937664,0.4621587485878556,-0.1728678044885519,-1.4449649331945424,0.45744622649430416,-1.4509050502281458,0.2650835936270225,0.003231736180858144,0.5372878953851186,0.1482722487367016,1.2992085807961766,-1.0668081392982725,-0.542332514756433,0.33398489957305355,-0.5978581030850953,-0.15270608990365814,-0.08088345516765433,-0.31962118065458983,-0.862222934563186,1.5690257777399645,1.7057177498156209,0.14441879912573177
12,2023-08-17,0.6887731260456387,0.5500042878052432,0.8050485723237566,-0.18368951608115108,-0.184506241605777,0.27369651285042756,0.05125365957075254,0.7895742972239249,-0.8049558625193594,1.6675427757408197,2.830516924493686,1.5548061791447392,2.313916712309162,-1.0244603693320207,-0.7747082577777094,-0.07423405046007116,-0.5630909772087712,-0.7690942399592204,0.3557062847834085,0.23523430881376403,-0.8293792489809968,-0.7559525900865421,0.20515267172791724,0.6458400462309487,-0.2055228151497578,0.14026236127703867,0.26292402958679745,-0.5549493956252739
13,2023-08-18,0.2272013834514035,0.6117190546446888,0.29061040980369895,-0.18368951608115108,-0.184506241605777,-0.375671312014383,0.07051025273016241,-1.1561499504031616,0.24492698508790867,0.9421702164550363,1.2072257622046145,1.8138349517573618,1.6309723394151157,-1.0438507864171693,-1.45151594101805,0.9153204931305857,1.0619397536649897,-0.09923796644635151,1.2591492783446923,0.9788402644072083,-0.8422415348641025,-1.2535979523818315,0.8212304835029944,-0.5065555867713797,-0.7637179166511718,0.8726405418954936,0.9355271374562176,0.23678818333812882
14,2023-08-21,-0.1897021259885511,0.5654329795151046,-0.16147161180483646,-0.18368951608115108,-0.184506241605777,-0.2354078618435839,0.43288432400269367,0.5122095330927324,0.4561368971616175,0.6608135873987323,-0.5213300147038847,0.4258317173802897,-0.4315196667249053,-0.10341555778745948,0.8464591943177486,-0.027994716360225685,0.12948629978816859,-0.4713803406201676,-1.210755907850359,-1.1862839469602067,0.13529219225192593,0.874264976053199,0.21197043423247036,-0.16567519914664516,0.4840123102343418,-0.6797508153128553,-0.4477131825966675,0.24998380965418554
15,2023-08-22,-0.755499745942775,0.7197198966137184,-0.7642476406162172,-0.18368951608115108,-0.184506241605777,-2.199096164234771,1.6653062862049255,-0.534686042800941,0.056842245868985446,1.698316157043853,0.2266027733815238,1.075847316578003,0.1694713814218556,1.6029411457056222,1.2051771757716334,0.25337655071542753,-1.348229170284361,-0.24809491611587794,-0.5161912971643419,-0.6394437961456448,1.0356522040693203,0.7079431838802376,0.2578353819903736,-0.2360505049788484,0.18849725649829932,-0.3166915462883221,-0.8118730497789454,-0.42299313246470666
16,2023-08-23,0.9121142918170434,1.8614430831434596,1.018098720438124,-1.440467153088745,-1.4299233724447717,-0.08215705517548862,1.4814933515014674,-1.2917041584372029,1.336435143833791,-0.7943277285018394,-0.560111714826832,-0.7862274450334915,-0.03541193044635825,0.1486598643194731,-0.5527391200824877,-1.0073831652197114,0.036925383709518735,1.687045429587964,0.9699306389995014,0.15423781362715533,-0.2119895265919263,-0.7097520922607194,-0.45059212189183256,-0.10629603485072368,0.4840123102343418,-0.30886699307658644,0.03071581377473565,-0.766079416682181
17,2023-08-24,-0.3385962365028204,1.4294397152673413,-0.3329509993115225,-0.18368951608115108,-0.184506241605777,-1.2769938529267402,0.9388075442817347,-1.3855493793838471,2.0317320076676793,0.071723145312096,-0.9368482303068895,-0.18997253449122817,-1.1417818145347134,1.6320267713333454,1.4707473940855595,0.7993942193412579,-0.6660812922821985,-0.24809491611587794,-0.9035337616779228,-0.2877936428106147,1.563005925276652,1.3085496556159317,0.22622575583289994,-2.4286811273134314,1.7317425371198558,-1.0756732078266782,-0.6407195803657447,-0.4757756377289335
18,2023-08-25,-0.5172691691199439,-0.05171468887935014,-0.5044303868182083,-0.18368951608115108,-0.184506241605777,-0.09774188297224405,0.9388075442817347,-0.05503269129587157,1.1067250934762536,0.8498500725459366,0.6051860364864831,1.0074246219256122,-0.13102414265152454,-1.7225153843973726,-2.563343496795009,3.214169656534233,1.5247443340582385,3.324471875952753,1.042447382031408,-0.34798948164579857,-1.5882541160842294,-2.215888321382537,2.4581132811870767,-0.1634759708393888,0.4840123102343418,1.0306965167725533,1.767272944955456,0.38194007281475273
19,2023-08-28,-0.4428221138628091,0.05628615308967943,-0.4368779008307259,-0.18368951608115108,-0.184506241605777,-0.7964616625267803,0.7182320226375855,0.2056484780003619,0.007508543778776081,1.1004333202992072,-0.4566938478323063,0.7239591726514213,-0.8959218402928568,1.0018382160660138,0.6482724642327293,1.3324583156483374,-0.9128017622524024,0.645046781901279,-0.7693086636569934,0.0729261569806765,1.0099276323031092,0.6115821455578075,1.1825718962443121,-0.8650298008541649,0.6153523341170276,-1.5467113111731632,-1.462122780551515,0.4743094570271495
20,2023-08-29,0.27186961660568437,-0.6071475904343594,0.30619944503157953,-0.18368951608115108,-0.184506241605777,0.8503351413303794,0.04075006330198352,0.4579878498791159,-0.3948694638944941,-0.4734053234844929,-0.706004777194109,-0.8351007983566278,-0.5954263162194763,0.9048861306402707,0.15974217457315676,-1.090023677227945,-1.1979806410158482,1.2404745805793846,-0.5073937720131575,-0.7221561703915462,0.9584784887706866,0.3370191870500617,-1.1472434905389015,-0.19426516714097777,-0.9935629584458717,-0.762691079357253,-1.1706947970574977,-0.35701500088442306
21,2023-08-30,-0.2641491812456859,0.6888625131939956,-0.2861838936278809,-0.18368951608115108,-0.184506241605777,1.2763204344416952,-1.319465653503605,1.4423199451416933,-1.2859594578989006,0.10249652661512926,-1.2120136264173236,-0.05312714518644642,-1.2100762518241182,1.7774548994719601,1.9463955462896059,1.7533674313728143,-0.7850416245663787,0.9427606812403319,0.3823187983657417,0.5929075478263113,2.013185931185349,2.0530376777234736,1.572423952186488,-1.089351088194313,-0.6323778927684861,-0.8174629518394024,-0.6760846247279265,-0.7792750429982378
22,2023-08-31,-0.47260093596566305,-0.0825720722990729,-0.48884135159032777,-0.18368951608115108,-0.184506241605777,-1.5886904088618492,0.3313495600712598,-2.0216114324666568,0.5517209449613981,-0.7195923739087587,-0.7909551679396124,-0.33170525912832355,-0.9095807277507377,0.6140298743630409,0.4976505493681147,-0.8066847789140005,-0.9776595872511746,1.6126169547532008,-0.03484099246381805,-0.27980955249390616,0.6369213416930458,0.5469014486016558,-0.9315542767584923,0.7470045483647408,-1.2234080002405716,-0.7799050964230713,-0.725462233837388,-0.8980356798427481
23,2023-09-01,0.5398790155313697,-0.9157214246315869,0.5504276636017081,-1.445121885077662,-1.4299233724447717,-0.5107398195862636,1.4517331620732887,-0.3198847593008447,1.7465215424586564,-0.17006770778316518,0.337407630875658,0.13259159744147167,1.9724445258621388,0.1971359070323447,0.04281200382299535,-1.1744678512046127,-0.09116067269509176,-1.215665088967799,-1.1433920009784317,-0.16246443560228235,-0.057642095994658624,-0.15270608990365814,-1.129269389390534,0.15541213371278217,-1.1905729942699002,-0.5123053765817128,-0.468398397223604,-1.307100095640506
24,2023-09-04,-0.8597256233027637,1.5837266323659547,-0.9149416478190625,1.0823975849042766,1.0609108892332177,1.0347556035919856,-0.29536501729862513,0.10554690899060826,0.18788489204610406,-0.7943277285018394,-0.8999132778088447,-0.29749391180212814,-1.3330062389450466,0.1971359070323447,0.04281200382299535,-1.1744678512046127,-0.1684034090001622,0.421761357396991,2.4147670464181425,1.4471351758341509,-0.057642095994658624,-0.15270608990365814,-1.129269389390534,-1.3818484530594075,0.2541672684396422,-0.7173086707291864,-0.5573114568700328,-1.3334913482726196
25,2023-09-05,0.01874962873142637,-0.7768631992428344,-0.015973949677951314,1.0777428529153597,1.0609108892332177,0.30226869714447924,-0.8608086164340242,0.8959322142967882,-0.6739132163422408,-0.662441808631697,-0.8943730349341381,-1.0012701996552913,-0.3222485670618578,0.07109819597887844,-0.5993130016524671,-0.14129748183183238,0.49679669563548684,0.3473328825622278,-0.5444376368461807,-0.5413235283060955,0.379675624030933,-0.31110779673505,-0.19771511263204253,-0.2756366145094628,1.0093724057650844,0.7098898350913925,0.2657599057856516,-1.6369907535419237
26,2023-09-06,-0.6959421017370672,-0.5145754401751912,-0.7538549504642968,1.0730881209264427,1.0609108892332177,-0.5652867168749077,0.1948028085772625,0.5747730137238285,-1.040832625638173,-0.25359545703425534,-1.2563355694149776,-0.38546594778377347,-1.3739829013186895,0.012926944723432468,0.27667234532331814,-0.9939376850913875,0.7774127123387174,-0.620237290289694,-0.8053785167768498,-0.4899171924072881,-0.39206152895540514,-0.2662273131328223,-1.5377153430724009,1.7058680903285104,0.2541672684396422,0.051062454663252516,-0.14410761307227637,-1.0299919430033153
27,2023-09-07,-0.23437035914283197,0.6117190546446888,-0.24980947809615958,1.0730881209264427,1.0609108892332177,-0.4380106232014048,0.6587116437812276,-0.4762934608785848,-0.06649200935653797,-0.8075163204888537,-0.05779636085342179,-0.1704231931619736,-0.4861552165564288,-0.9372034924488517,-0.7350709117607054,0.3888151676178106,1.6189348437298225,0.19847593289270135,0.40365279685736405,0.041480046873640354,-0.752205533682363,-0.6107510254910996,0.3024607365656306,0.5314801742536184,0.35267228635165604,0.32805163835869383,0.2312289426584269,-0.502166890361047
28,2023-09-08,-0.011029193371427552,0.3648599872869068,-0.010777604601991128,-0.18368951608115108,-0.184506241605777,-0.1237165959668365,0.3506061532306697,-0.8850415343350789,0.16475971919131846,0.16404328922119574,-0.24985811384325524,0.235225639420058,-0.47249632909854783,-0.7723849472250881,0.623499122972102,-0.7158458034128865,-0.02369549794762515,-0.9923796644635092,-0.24375079507176736,0.37096384419780876,-0.2634386701243488,0.6142221740049975,-0.9755598347424262,-0.2470466465151302,1.3048874595011275,-0.21810217582045313,-0.44087371647001905,-0.3438193745683663
29,2023-09-11,0.6589943039427848,-0.5608615153047753,0.6803362905007128,-0.18368951608115108,-0.184506241605777,-0.009427858790629821,0.15628962225844276,-0.5096606505485026,1.088224955192425,-0.6844227952767208,-0.2535516090930596,-0.49298732509467347,-0.3222485670618578,0.17774548994719602,0.1389325679142297,-1.0760862892900485,-0.4900851842453291,-0.4713803406201676,1.1205882572135362,0.9641327296132715,0.3282264804985105,0.3040188314601884,-1.1119150848334898,-0.04031918563303313,1.4033924774131412,-0.7720805432113357,-0.42485935675884245,-0.3438193745683663
30,2023-09-12,-0.5470479912227979,1.3831536401377573,-0.5771792178816508,1.0684333889375257,1.0609108892332177,0.7750084736460614,-0.43891416630513513,-0.37827734122320095,0.7166805113255357,-1.1240425281771957,0.9874627948412474,-0.8351007983566278,-0.06272970536212014,1.1957423869175003,0.33117369609669844,-0.7130583258253069,-1.190484510488352,-0.4713803406201676,-0.1270893276205242,-0.12229885843884085,1.0099276323031092,0.31193891680175795,-1.2526089110638141,-1.8546825391195234,-0.5995428867978146,-0.2087127119663704,-0.4146835656923656,-1.267513216692336
31,2023-09-13,-0.5470479912227979,0.13342961163898628,-0.5823755629576111,2.3112468299783684,2.3063280200722125,0.060703866294769725,-0.6192259022523366,0.45173150181600624,-0.05878361840494275,0.7926995072688748,-0.2701723377171798,0.235225639420058,-0.5681085413037145,-0.917813075363703,-0.5210292432688846,-0.4248003494156344,-0.32810358110769183,-1.215665088967799,0.8119208033376909,1.4704921418045218,-0.5849958172019897,-0.21474675841261998,-0.7939594334847828,-0.05131532716931488,-0.5667078808271434,0.32492181707399953,0.2707643931953943,-1.1091657008996556
32,2023-09-14,0.1527543281942687,-0.591718898724498,0.1399164026008536,1.0591239249596915,1.0609108892332177,-0.09514441167278481,0.10902343904898215,-0.536771492155311,0.17555146652355175,0.2431748411432812,-1.4170026127814728,0.420944382047976,-1.1964173643662372,0.3716496607986826,0.37675664401625286,-0.6733777625197662,-1.0379545501897318,-0.917951189628746,0.1333488365872201,0.01217003110572359,0.3025019087322992,0.26177837630515055,-1.0672897302582325,-0.09090143669992921,1.9944225848852268,-0.9880382118552391,-1.0666014589348494,-0.37021062720047976
33,2023-09-15,0.8674460586627623,-0.6071475904343594,0.8154412624756769,2.2926279020227005,2.3063280200722125,-1.6588221339472489,1.238160037941652,-0.5075752011941328,0.7089721203739404,1.7950324982819574,0.8877384230965265,1.9604550117267707,0.7294857671949739,0.8758005050125478,0.3480195681539251,-0.47399113037291646,-0.4715078172858817,0.421761357396991,0.3452749335327184,-0.23677250425164842,1.228586492315905,0.6300623446881366,-0.6067808629052325,0.14881444879101313,-0.7308829106805004,-0.9301365180883956,-0.689263108240249,-1.1619482061638824
34,2023-09-18,0.27186961660568437,-0.4837180567554685,0.21786157874025638,1.0498144609818576,1.0609108892332177,0.7750084736460614,0.7059778269906882,0.5810293617869381,0.039883785775475966,0.036553566680058026,-0.6746100675707709,-0.10688783384189637,-0.1856596924830483,-1.4219639195775682,-1.200809727460501,0.5852503529072234,-0.18763261339678314,1.1660461057446214,-1.8219953874615855,-2.131243057470642,-1.4210443996038562,-1.2786782226301352,0.4760037821360751,-0.3262188655763589,0.3855072923223275,1.0213070529184707,1.4526575031296312,-0.07990684824723218
35,2023-09-19,-0.6066056354285057,-0.7768631992428344,-0.665517084172974,1.0451597289929406,1.0609108892332177,1.1594342259660293,-1.1829189020096074,0.1806230857479235,-0.4472865223653415,-1.453757327852552,-0.5250235099536895,-1.5682010982036727,-0.3359074545197387,0.10018382160660141,0.38171131226837834,-1.442885545961515,1.463471614963921,0.8683322064055686,-1.2966888767378217,-1.331538362020325,0.23819047931677104,0.3700195426399349,-1.167696778052561,-1.0365696088201604,-0.7965529226218433,0.0745361142984594,-0.44254187893993335,-0.8716444272106347
36,2023-09-20,-0.5172691691199439,0.22600176189815452,-0.5615901826537704,1.0405049970040237,1.0609108892332177,0.4295447908179822,-0.9815999735248679,2.155543624336188,-1.5989201305336667,0.13326990791816248,-0.7780279345652966,-0.05312714518644642,-0.9915340524980234,-0.13250118341518247,0.2984728856326702,-0.8122597340891592,0.02421455368463375,-0.8435227147939829,-0.4826350226591096,0.2784464467559496,-0.13481581129329243,0.07697638500186002,-0.6104996424531703,0.6898246123760756,-1.0592329703872145,-0.0397023625928808,0.020873655202241652,-0.7001012851018975
37,2023-09-21,-0.8150573901484829,-0.1751442225582411,-0.8473891618315802,1.0358502650151065,1.0609108892332177,-0.6613931549548996,0.23331599489608223,-1.7421612189810942,-0.211409759246528,-1.9197542447270555,0.48699418849274007,-2.0276106194411545,0.6748502173634502,-1.3928782939498452,-1.6536664057047699,1.3890277137492115,0.6809407716370262,-1.0668081392982725,-0.6774059455597982,-0.6349264818875071,-1.0609003948768982,-1.380319317846945,1.0263831552309122,0.5820624253205144,-0.6980479047098289,0.9790544655750981,1.15021964733418,0.0388537885972783
38,2023-09-22,-1.5148597095655494,-0.591718898724498,-1.5592884372381248,1.0358502650151065,1.0609108892332177,0.060703866294769725,0.36636154763382317,-0.10299802644637851,1.3503102475466624,1.3773937520265063,-0.8241966251878527,1.3935241131783893,-0.6227440911352382,-1.6740393416845007,-0.6845332955890255,-0.5927048817498239,1.7232288336775972,-1.6622359379763783,1.1598629230670385,1.833873305034716,-1.961260406694293,-1.2179575683447683,0.21321002741511658,0.848169050498533,-0.5667078808271434,2.3170530647818905,2.228519867886743,1.173677651778155
39,2023-09-25,-0.9192832675084716,-0.4837180567554685,-0.9409233731988634,-0.18368951608115108,-0.184506241605777,2.5854459693691534,-1.8323912712951587,2.0616984033895442,-1.4123770695050624,-0.5305558887615546,-0.7263190010680339,-0.2779445704728736,-0.44517855418278596,0.003231736180858144,-0.4724734943980548,-0.3810205543636531,-0.4617302557282779,0.12404745805793814,0.5952503267570897,-0.27452184355608605,-0.1476780971763981,-0.5381502431933782,-0.13511565690841815,-0.9793896728314953,1.7974125490611987,-0.46692296795364613,-0.08505466163731239,-0.0931024745632889
40,2023-09-26,-0.27903859229711286,0.7968633551630251,-0.22902409779231886,-0.18368951608115108,-0.184506241605777,0.15940777567422093,-1.8761562557483629,-0.49297705571354367,-1.1595418462927392,-0.6316684273286637,2.457473904263433,-0.6738187323902778,2.8329544357086367,0.5267729974798718,0.8325861232117973,-0.4916998115175377,-0.7058433759497875,-2.6298061108282993,-1.2136151035244938,-0.09579027786976915,0.662645913459257,0.9415857014565405,-0.45121191848315545,0.3335496266005467,2.158597614738584,-0.4356247551067037,-0.317596509943357,0.09163629386150518
41,2023-09-27,0.9270037028684701,1.3831536401377573,1.0804548613496463,-0.18368951608115108,-0.184506241605777,-1.9159717925937139,0.15453902288031457,-1.5023345432285595,0.1632180410009994,0.3047216037493477,0.20813529713250112,-0.15576118716503268,0.12849471904821308,-1.4316591281201425,-0.792545063485361,-0.16540096450090058,1.118323691980505,-0.02480949161158829,1.190057286175211,-0.30351669786413277,-1.7426015466814972,-1.0833161175380852,0.24419985698126734,2.10392841394191,0.8451973759117273,1.7255168419746771,0.862795253767957,1.0285257623015316
42,2023-10-04,-2.303998495291178,-3.2145964894009307,-2.380310959239833,1.0311955330261895,1.0609108892332177,-1.201667185242422,2.188735500265248,0.06175247254884103,1.1514337609955059,-1.1284387255062005,1.916376850167076,-1.1039042416338778,1.152911278389283,0.9533621733531423,-1.3553953769268157,0.9265523881158318,2.84667065664628,-0.5458088154549308,0.4373347502933277,0.8129602826955932,-1.5882541160842294,-1.3750392609525652,0.9904349529341774,0.5688670554769762,0.35267228635165604,1.176233206510836,1.866028163174379,1.859850220213104
43,2023-10-05,0.13786491714284174,-0.7305771241132505,0.29061040980369895,-1.3939198331995748,-1.4299233724447717,-0.2639800461376356,1.0683518982632192,-1.2062007349080384,0.9340571361605208,1.1839610695502973,0.9560680852179096,1.0025372865932987,1.0026635163525928,1.3993417663115615,1.1724763653076054,0.17106397724690872,-2.4931816286797726,1.2404745805793846,1.188329200877657,0.3702284674581119,1.1899996346665882,1.0537869104621098,0.3055597195222459,-1.753518036985731,0.2870022744103136,-1.1132310632430094,-1.702004543725182,1.3584164202029492
44,2023-10-06,-1.1128456111770217,0.6580051297742728,-1.0812246902497882,-1.3985745651884918,-1.4299233724447717,-1.3029685659213326,0.5939394667904853,-1.058133830747778,0.6210964635257551,-0.08214376120307021,-0.27571258059188675,0.13259159744147167,-0.5544496538458334,-0.02585388944686484,0.0269570654161938,-0.20016244971071281,-0.5787350757009374,0.421761357396991,-0.5366141234081632,-0.23481149961245684,-0.019055238345341712,0.08621648456702456,-0.11590196257740452,-1.1795194487918232,-0.4682028629151291,-0.23844601417096578,-0.13993720689749076,-0.30423249562019616
45,2023-10-10,-0.9192832675084716,-0.06714338058921153,-0.8889599224392616,-0.18368951608115108,-0.184506241605777,-0.8977630432056908,1.4744909539889548,-1.0664756281652572,1.5877286888557949,-1.13723112016421,0.06593573001502848,-1.3580456789141866,0.0738591692166893,2.0198351130363186,3.5566627282303878,2.07769864715116,0.46518257993256773,-0.5458088154549308,-0.6584598467520686,-0.29745859424663024,2.476228222977152,3.8535370787069607,2.3648338941929636,0.2587758641538307,0.8451973759117273,-0.5404737681439612,-1.5500349427159952,0.6458525991358869
46,2023-10-11,0.10808609503998781,-0.9311501163414481,0.20227254351237584,-0.18368951608115108,-0.184506241605777,1.8010096369324622,-0.592966911580414,0.7749761517433358,0.22026013404280398,0.010176382706029526,0.1250316540119003,0.44538105870954425,-0.267613017230334,0.6528107085333381,0.5075598858723657,-0.1311313871006607,-0.8212186023295129,-0.8435227147939829,1.6928044288327229,2.1136666455193693,0.8169933440565247,0.6828629136319339,0.16920446943118247,-1.102546458037851,1.1735474356184417,-0.7564314367878645,-0.610525839660297,-0.26464561667202596
47,2023-10-12,-1.1724032553827295,1.460297098687064,-1.1851515917689919,-0.18368951608115108,-0.184506241605777,0.48409168810662623,-1.433254613081936,0.9960337833065417,-1.1965421228603963,0.7487375339788274,-0.9073002683084538,1.3544254305198802,-0.663720753508881,0.7788484195868044,0.38369317956922855,-0.885390028445652,-0.6448965755740568,-0.9923796644635092,0.7441484399408874,0.9772644571078578,0.7012327711085741,0.4333802253724917,-0.6067808629052325,-0.7572676137986037,0.7795273639703848,-1.0271609779139173,-0.8255519820322421,0.18400567807390195
48,2023-10-13,-0.502379758068517,0.8277207385827479,-0.46285962621052684,-0.18368951608115108,-0.184506241605777,-1.1029632758629708,0.4503903177839753,-0.6222749156844755,-0.3023687724753515,0.36626836635541415,-0.6099739006991924,0.4160570467156624,-0.4042018918091434,-0.5203095251181555,-0.6230954092626695,0.7667643346395944,-0.4711818985672949,-0.09923796644635151,-0.061861962571027614,-0.45559961122143566,-0.6493072466175179,-0.8232733154898836,1.0741074927627845,1.4771483463738495,-0.8950579405338573,0.42038136625717426,0.6537744962877031,1.4375901780992895
